CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15939.0,89,15,6115.01,2,5,5,12,Loyal Customer
15940.0,310,1,35.8,1,2,1,4,Lost Customer
15942.0,133,1,337.44,2,2,2,6,At Risk
15944.0,276,1,325.1,1,2,2,5,At Risk
15945.0,364,1,181.0,1,2,1,4,Lost Customer
15947.0,82,1,1708.24,2,2,4,8,Potential Customer
15948.0,7,2,955.24,5,3,4,12,Loyal Customer
15949.0,16,2,364.72,4,3,2,9,Potential Customer
15950.0,31,4,1744.71,4,4,4,12,Loyal Customer
15951.0,8,2,708.22,5,3,3,11,Loyal Customer
15952.0,33,4,781.91,3,4,3,10,Loyal Customer
15953.0,14,8,1657.28,4,5,4,13,VIP Customer
15955.0,23,14,4416.26,4,5,5,14,VIP Customer
15957.0,31,1,428.89,4,2,2,8,Potential Customer
15958.0,73,1,104.35,2,2,1,5,At Risk
15963.0,19,2,470.76,4,3,2,9,Potential Customer
15965.0,16,4,808.87,4,4,3,11,Loyal Customer
15967.0,22,2,397.68,4,3,2,9,Potential Customer
15969.0,2,3,666.1,5,4,3,12,Loyal Customer
15970.0,303,1,314.1,1,2,2,5,At Risk
15971.0,17,12,4199.85,4,5,5,14,VIP Customer
15973.0,366,1,307.82000000000005,1,2,2,5,At Risk
15974.0,38,7,3442.15,3,5,5,13,VIP Customer
15975.0,83,1,371.01,2,2,2,6,At Risk
15976.0,164,2,427.64,2,3,2,7,Potential Customer
15977.0,16,2,1054.73,4,3,4,11,Loyal Customer
15978.0,76,1,1098.78,2,2,4,8,Potential Customer
15980.0,88,3,2398.86,2,4,5,11,Loyal Customer
15981.0,24,8,3408.48,4,5,5,14,VIP Customer
15983.0,21,4,1465.12,4,4,4,12,Loyal Customer
15984.0,2,10,2780.63,5,5,5,15,VIP Customer
15985.0,122,2,1142.42,2,3,4,9,Potential Customer
15986.0,29,1,168.12,4,2,1,7,Potential Customer
15987.0,11,7,1432.77,5,5,4,14,VIP Customer
15988.0,18,1,156.78,4,2,1,7,Potential Customer
15990.0,43,2,792.11,3,3,3,9,Potential Customer
15992.0,3,1,41.989999999999995,5,2,1,8,Potential Customer
15993.0,8,7,2777.67,5,5,5,15,VIP Customer
15994.0,54,1,414.27,3,2,2,7,Potential Customer
15996.0,87,6,1032.58,2,5,4,11,Loyal Customer
15998.0,36,5,3080.22,3,4,5,12,Loyal Customer
16000.0,2,3,12393.7,5,4,5,14,VIP Customer
16003.0,29,5,2735.37,4,4,5,13,VIP Customer
16005.0,11,4,578.71,5,4,3,12,Loyal Customer
16006.0,210,1,101.4,1,2,1,4,Lost Customer
16007.0,47,4,1693.81,3,4,4,11,Loyal Customer
16008.0,23,3,478.78,4,4,2,10,Loyal Customer
16009.0,21,4,972.11,4,4,4,12,Loyal Customer
16010.0,245,3,392.4,1,4,2,7,Potential Customer
16011.0,7,16,3352.96,5,5,5,15,VIP Customer
16012.0,34,3,1415.29,3,4,4,11,Loyal Customer
16013.0,3,47,37130.6,5,5,5,15,VIP Customer
16014.0,37,3,646.83,3,4,3,10,Loyal Customer
16015.0,3,3,704.55,5,4,3,12,Loyal Customer
16016.0,2,8,1465.51,5,5,4,14,VIP Customer
16017.0,46,1,211.88,3,2,1,6,At Risk
16018.0,38,2,408.90000000000003,3,3,2,8,Potential Customer
16019.0,46,9,3786.2400000000002,3,5,5,13,VIP Customer
16020.0,16,3,851.01,4,4,3,11,Loyal Customer
16022.0,259,1,602.63,1,2,3,6,At Risk
16023.0,45,3,719.81,3,4,3,10,Loyal Customer
16024.0,11,1,251.03,5,2,2,9,Potential Customer
16025.0,29,1,439.65999999999997,4,2,2,8,Potential Customer
16026.0,42,1,236.09,3,2,1,6,At Risk
16027.0,91,6,934.62,2,5,4,11,Loyal Customer
16029.0,38,63,80850.84,3,5,5,13,VIP Customer
16030.0,309,1,331.24,1,2,2,5,At Risk
16031.0,91,2,547.9,2,3,3,8,Potential Customer
16033.0,5,20,8778.82,5,5,5,15,VIP Customer
16034.0,195,3,437.7,1,4,2,7,Potential Customer
16036.0,86,2,758.92,2,3,3,8,Potential Customer
16037.0,269,3,855.02,1,4,3,8,Potential Customer
16038.0,7,3,471.78000000000003,5,4,2,11,Loyal Customer
16040.0,64,3,1313.55,3,4,4,11,Loyal Customer
16041.0,30,3,3166.4,4,4,5,13,VIP Customer
16042.0,21,5,1177.47,4,4,4,12,Loyal Customer
16043.0,37,4,773.99,3,4,3,10,Loyal Customer
16045.0,119,4,1340.7,2,4,4,10,Loyal Customer
16048.0,372,2,256.44,1,3,2,6,At Risk
16049.0,39,3,1074.81,3,4,4,11,Loyal Customer
16050.0,173,1,137.9,2,2,1,5,At Risk
16052.0,53,1,362.06,3,2,2,7,Potential Customer
16053.0,32,2,1511.95,4,3,4,11,Loyal Customer
16054.0,144,1,783.9,2,2,3,7,Potential Customer
16055.0,220,1,134.8,1,2,1,4,Lost Customer
16056.0,44,1,650.75,3,2,3,8,Potential Customer
16057.0,15,7,2263.12,4,5,5,14,VIP Customer
16059.0,65,6,1453.16,3,5,4,12,Loyal Customer
16062.0,9,4,1153.62,5,4,4,13,VIP Customer
16063.0,259,1,335.32,1,2,2,5,At Risk
16065.0,364,1,367.14,1,2,2,5,At Risk
16066.0,16,5,1521.04,4,4,4,12,Loyal Customer
16070.0,21,2,852.15,4,3,3,10,Loyal Customer
16071.0,44,1,326.24,3,2,2,7,Potential Customer
16072.0,287,1,584.3199999999999,1,2,3,6,At Risk
16073.0,296,1,122.39999999999999,1,2,1,4,Lost Customer
16076.0,2,10,2234.73,5,5,5,15,VIP Customer
16078.0,283,1,79.2,1,2,1,4,Lost Customer
16079.0,16,3,1352.0,4,4,4,12,Loyal Customer
16080.0,81,2,217.16,2,3,1,6,At Risk
16081.0,55,5,2799.42,3,4,5,12,Loyal Customer
16083.0,100,2,1317.62,2,3,4,9,Potential Customer
16084.0,298,1,436.18,1,2,2,5,At Risk
16085.0,22,5,981.51,4,4,4,12,Loyal Customer
16086.0,58,5,1121.39,3,4,4,11,Loyal Customer
16091.0,154,2,315.06,2,3,2,7,Potential Customer
16092.0,114,3,817.86,2,4,3,9,Potential Customer
16093.0,106,1,17.0,2,2,1,5,At Risk
16094.0,11,4,1078.23,5,4,4,13,VIP Customer
16096.0,263,1,320.62,1,2,2,5,At Risk
16097.0,239,1,185.04999999999998,1,2,1,4,Lost Customer
16098.0,87,7,2005.63,2,5,4,11,Loyal Customer
16099.0,49,3,731.9,3,4,3,10,Loyal Customer
16101.0,70,1,1290.7,3,2,4,9,Potential Customer
16102.0,41,3,1842.14,3,4,4,11,Loyal Customer
16103.0,6,6,1429.64,5,5,4,14,VIP Customer
16104.0,61,1,298.21,3,2,2,7,Potential Customer
16105.0,248,1,336.96,1,2,2,5,At Risk
16106.0,65,1,108.38,3,2,1,6,At Risk
16107.0,17,7,3204.1600000000003,4,5,5,14,VIP Customer
16108.0,84,1,842.5,2,2,3,7,Potential Customer
16109.0,218,2,611.88,1,3,3,7,Potential Customer
16110.0,44,3,1320.95,3,4,4,11,Loyal Customer
16112.0,142,4,195.73999999999998,2,4,1,7,Potential Customer
16113.0,182,1,161.38,1,2,1,4,Lost Customer
16114.0,170,1,135.75000000000003,2,2,1,5,At Risk
16115.0,9,8,1660.8799999999999,5,5,4,14,VIP Customer
16116.0,211,1,612.78,1,2,3,6,At Risk
16117.0,189,1,232.21,1,2,1,4,Lost Customer
16119.0,7,2,423.36,5,3,2,10,Loyal Customer
16120.0,58,4,1309.14,3,4,4,11,Loyal Customer
16121.0,56,2,854.66,3,3,3,9,Potential Customer
16122.0,72,4,684.4200000000001,2,4,3,9,Potential Customer
16123.0,51,1,307.78,3,2,2,7,Potential Customer
16124.0,316,1,249.0,1,2,1,4,Lost Customer
16125.0,366,1,289.35,1,2,2,5,At Risk
16126.0,28,4,6287.77,4,4,5,13,VIP Customer
16127.0,38,1,656.25,3,2,3,8,Potential Customer
16128.0,17,5,1880.22,4,4,4,12,Loyal Customer
16131.0,51,6,3506.54,3,5,5,13,VIP Customer
16133.0,3,33,14589.04,5,5,5,15,VIP Customer
16134.0,21,2,618.09,4,3,3,10,Loyal Customer
16135.0,262,1,517.55,1,2,3,6,At Risk
16136.0,59,3,709.38,3,4,3,10,Loyal Customer
16139.0,18,3,635.41,4,4,3,11,Loyal Customer
16140.0,65,2,725.18,3,3,3,9,Potential Customer
16141.0,87,1,620.4,2,2,3,7,Potential Customer
16142.0,249,1,535.34,1,2,3,6,At Risk
16143.0,2,6,2424.94,5,5,5,15,VIP Customer
16144.0,246,1,175.2,1,2,1,4,Lost Customer
16145.0,8,11,3799.4900000000002,5,5,5,15,VIP Customer
16146.0,156,3,734.13,2,4,3,9,Potential Customer
16147.0,133,1,375.0,2,2,2,6,At Risk
16148.0,295,1,76.32000000000001,1,2,1,4,Lost Customer
16149.0,4,2,280.52,5,3,2,10,Loyal Customer
16150.0,42,5,2053.02,3,4,4,11,Loyal Customer
16152.0,268,1,1829.04,1,2,4,7,Potential Customer
16153.0,49,5,1824.23,3,4,4,11,Loyal Customer
16156.0,8,9,3092.04,5,5,5,15,VIP Customer
16157.0,15,3,656.69,4,4,3,11,Loyal Customer
16159.0,281,1,348.2,1,2,2,5,At Risk
16160.0,64,2,1025.44,3,3,4,10,Loyal Customer
16161.0,1,19,5533.67,5,5,5,15,VIP Customer
16162.0,251,1,37.4,1,2,1,4,Lost Customer
16163.0,231,2,856.6,1,3,3,7,Potential Customer
16164.0,16,3,822.48,4,4,3,11,Loyal Customer
16168.0,10,27,3787.6,5,5,5,15,VIP Customer
16169.0,7,4,1822.97,5,4,4,13,VIP Customer
16170.0,50,6,1885.05,3,5,4,12,Loyal Customer
16171.0,58,1,73.2,3,2,1,6,At Risk
16172.0,94,5,1140.21,2,4,4,10,Loyal Customer
16173.0,15,6,1418.32,4,5,4,13,VIP Customer
16174.0,125,3,1009.5500000000001,2,4,4,10,Loyal Customer
16175.0,93,4,1037.59,2,4,4,10,Loyal Customer
16177.0,49,1,331.95,3,2,2,7,Potential Customer
16178.0,137,1,197.9,2,2,1,5,At Risk
16179.0,60,1,215.83,3,2,1,6,At Risk
16180.0,99,8,10254.18,2,5,5,12,Loyal Customer
16181.0,72,1,305.54,2,2,2,6,At Risk
16182.0,71,4,6617.65,3,4,5,12,Loyal Customer
16183.0,66,1,338.71000000000004,3,2,2,7,Potential Customer
16184.0,63,6,1158.79,3,5,4,12,Loyal Customer
16185.0,16,2,529.41,4,3,3,10,Loyal Customer
16186.0,22,12,4006.94,4,5,5,14,VIP Customer
16187.0,31,15,6911.4400000000005,4,5,5,14,VIP Customer
16188.0,44,4,981.86,3,4,4,11,Loyal Customer
16189.0,15,2,215.48,4,3,1,8,Potential Customer
16190.0,39,1,215.08,3,2,1,6,At Risk
16191.0,2,13,5180.52,5,5,5,15,VIP Customer
16193.0,236,1,314.45,1,2,2,5,At Risk
16198.0,74,1,400.68100000000004,2,2,2,6,At Risk
16200.0,3,2,1068.8700000000001,5,3,4,12,Loyal Customer
16201.0,2,4,1863.47,5,4,4,13,VIP Customer
16202.0,360,1,365.27,1,2,2,5,At Risk
16203.0,58,4,592.9,3,4,3,10,Loyal Customer
16204.0,22,1,384.18,4,2,2,8,Potential Customer
16205.0,30,4,757.63,4,4,3,11,Loyal Customer
16206.0,54,4,537.0600000000001,3,4,3,10,Loyal Customer
16207.0,24,1,394.38,4,2,2,8,Potential Customer
16208.0,44,2,664.26,3,3,3,9,Potential Customer
16209.0,88,5,2262.62,2,4,5,11,Loyal Customer
16210.0,1,18,21086.3,5,5,5,15,VIP Customer
16211.0,88,1,547.02,2,2,3,7,Potential Customer
16212.0,18,2,690.34,4,3,3,10,Loyal Customer
16213.0,78,1,159.0,2,2,1,5,At Risk
16214.0,170,3,1062.75,2,4,4,10,Loyal Customer
16215.0,80,1,242.35,2,2,1,5,At Risk
16216.0,266,1,914.9300000000001,1,2,3,6,At Risk
16217.0,234,2,304.25,1,3,2,6,At Risk
16218.0,29,7,3084.68,4,5,5,14,VIP Customer
16221.0,36,3,860.86,3,4,3,10,Loyal Customer
16222.0,317,1,773.5500000000001,1,2,3,6,At Risk
16224.0,56,4,1295.3,3,4,4,11,Loyal Customer
16225.0,44,5,1096.32,3,4,4,11,Loyal Customer
16226.0,202,3,255.12,1,4,2,7,Potential Customer
16227.0,224,1,314.22,1,2,2,5,At Risk
16229.0,86,2,1010.6,2,3,4,9,Potential Customer
16230.0,189,2,542.03,1,3,3,7,Potential Customer
16232.0,43,4,990.88,3,4,4,11,Loyal Customer
16233.0,70,3,536.6800000000001,3,4,3,10,Loyal Customer
16235.0,40,5,867.31,3,4,3,10,Loyal Customer
16236.0,77,1,432.2,2,2,2,6,At Risk
16239.0,56,2,414.2,3,3,2,8,Potential Customer
16240.0,23,2,3718.8,4,3,5,12,Loyal Customer
16241.0,9,13,2590.31,5,5,5,15,VIP Customer
16242.0,7,7,3579.86,5,5,5,15,VIP Customer
16243.0,33,2,409.1,3,3,2,8,Potential Customer
16244.0,211,2,1522.75,1,3,4,8,Potential Customer
16245.0,23,3,1413.66,4,4,4,12,Loyal Customer
16247.0,169,1,114.56,2,2,1,5,At Risk
16248.0,61,1,152.94,3,2,1,6,At Risk
16249.0,52,5,1800.07,3,4,4,11,Loyal Customer
16250.0,260,2,389.44,1,3,2,6,At Risk
16253.0,66,2,3683.86,3,3,5,11,Loyal Customer
16255.0,16,8,2619.91,4,5,5,14,VIP Customer
16256.0,266,1,752.4300000000001,1,2,3,6,At Risk
16257.0,176,1,46.95,2,2,1,5,At Risk
16258.0,44,5,5203.51,3,4,5,12,Loyal Customer
16260.0,50,1,1035.45,3,2,4,9,Potential Customer
16261.0,16,4,728.54,4,4,3,11,Loyal Customer
16265.0,8,9,5447.0,5,5,5,15,VIP Customer
16266.0,73,7,861.89,2,5,3,10,Loyal Customer
16268.0,70,2,667.65,3,3,3,9,Potential Customer
16270.0,352,1,1141.24,1,2,4,7,Potential Customer
16271.0,2,5,1404.64,5,4,4,13,VIP Customer
16272.0,116,1,411.7,2,2,2,6,At Risk
16274.0,372,1,351.75,1,2,2,5,At Risk
16275.0,196,1,559.87,1,2,3,6,At Risk
16276.0,176,1,810.6000000000001,2,2,3,7,Potential Customer
16278.0,99,1,566.38,2,2,3,7,Potential Customer
16279.0,20,3,1502.78,4,4,4,12,Loyal Customer
16281.0,71,1,2062.06,3,2,5,10,Loyal Customer
16282.0,339,1,168.3,1,2,1,4,Lost Customer
16283.0,5,5,1570.81,5,4,4,13,VIP Customer
16284.0,30,2,812.68,4,3,3,10,Loyal Customer
16287.0,169,1,142.5,2,2,1,5,At Risk
16292.0,121,1,302.25,2,2,2,6,At Risk
16293.0,21,10,2248.9900000000002,4,5,5,14,VIP Customer
16295.0,9,4,1328.55,5,4,4,13,VIP Customer
16297.0,268,1,301.9,1,2,2,5,At Risk
16298.0,22,3,598.2,4,4,3,11,Loyal Customer
16302.0,126,1,233.22,2,2,1,5,At Risk
16303.0,25,3,5360.63,4,4,5,13,VIP Customer
16305.0,138,1,361.21999999999997,2,2,2,6,At Risk
16306.0,213,6,632.27,1,5,3,9,Potential Customer
16308.0,37,4,2560.0,3,4,5,12,Loyal Customer
16309.0,105,2,706.57,2,3,3,8,Potential Customer
16311.0,17,2,616.26,4,3,3,10,Loyal Customer
16313.0,2,2,274.15000000000003,5,3,2,10,Loyal Customer
16315.0,330,1,226.37,1,2,1,4,Lost Customer
16316.0,63,8,2938.91,3,5,5,13,VIP Customer
16317.0,119,3,1341.65,2,4,4,10,Loyal Customer
16318.0,34,1,328.15,3,2,2,7,Potential Customer
16319.0,217,1,404.40000000000003,1,2,2,5,At Risk
16320.0,171,2,1038.46,2,3,4,9,Potential Customer
16321.0,71,5,373.65000000000003,3,4,2,9,Potential Customer
16322.0,0,2,326.75,5,3,2,10,Loyal Customer
16323.0,195,1,207.50000000000003,1,2,1,4,Lost Customer
16324.0,127,3,408.59000000000003,2,4,2,8,Potential Customer
16325.0,46,3,594.24,3,4,3,10,Loyal Customer
16326.0,5,14,3039.2200000000003,5,5,5,15,VIP Customer
16327.0,13,6,3820.27,4,5,5,14,VIP Customer
16330.0,17,3,251.91,4,4,2,10,Loyal Customer
16332.0,27,7,1582.8,4,5,4,13,VIP Customer
16333.0,7,22,26626.8,5,5,5,15,VIP Customer
16337.0,36,1,151.05,3,2,1,6,At Risk
16338.0,156,1,214.79999999999998,2,2,1,5,At Risk
16339.0,283,1,94.05,1,2,1,4,Lost Customer
16340.0,106,1,534.31,2,2,3,7,Potential Customer
16341.0,24,4,1971.87,4,4,4,12,Loyal Customer
16342.0,74,4,322.41,2,4,2,8,Potential Customer
16343.0,15,2,328.58,4,3,2,9,Potential Customer
16344.0,157,1,101.10000000000001,2,2,1,5,At Risk
16345.0,43,1,565.46,3,2,3,8,Potential Customer
16347.0,10,2,847.45,5,3,3,11,Loyal Customer
16348.0,31,7,1415.65,4,5,4,13,VIP Customer
16349.0,290,1,53.5,1,2,1,4,Lost Customer
16350.0,20,4,1116.47,4,4,4,12,Loyal Customer
16351.0,332,1,153.9,1,2,1,4,Lost Customer
16352.0,17,2,494.44,4,3,3,10,Loyal Customer
16353.0,3,23,6675.71,5,5,5,15,VIP Customer
16354.0,62,2,395.8,3,3,2,8,Potential Customer
16356.0,197,3,211.77,1,4,1,6,At Risk
16357.0,32,3,658.88,4,4,3,11,Loyal Customer
16358.0,0,4,2027.5,5,4,4,13,VIP Customer
16359.0,6,9,1750.92,5,5,4,14,VIP Customer
16360.0,4,6,3450.41,5,5,5,15,VIP Customer
16361.0,9,4,891.21,5,4,3,12,Loyal Customer
16362.0,31,5,709.99,4,4,3,11,Loyal Customer
16363.0,52,1,109.36000000000001,3,2,1,6,At Risk
16364.0,11,2,705.79,5,3,3,11,Loyal Customer
16365.0,17,9,1540.42,4,5,4,13,VIP Customer
16366.0,18,1,327.3,4,2,2,8,Potential Customer
16367.0,36,2,800.67,3,3,3,9,Potential Customer
16368.0,1,2,479.91,5,3,2,10,Loyal Customer
16369.0,17,3,1545.41,4,4,4,12,Loyal Customer
16370.0,81,4,1301.91,2,4,4,10,Loyal Customer
16372.0,32,2,355.73,4,3,2,9,Potential Customer
16374.0,65,2,466.73,3,3,2,8,Potential Customer
16376.0,8,2,974.96,5,3,4,12,Loyal Customer
16377.0,266,1,676.2,1,2,3,6,At Risk
16378.0,246,3,362.95,1,4,2,7,Potential Customer
16379.0,3,4,2157.4,5,4,5,14,VIP Customer
16380.0,60,1,1743.1499999999999,3,2,4,9,Potential Customer
16383.0,74,2,643.76,2,3,3,8,Potential Customer
16384.0,89,2,584.5,2,3,3,8,Potential Customer
16385.0,59,3,554.86,3,4,3,10,Loyal Customer
16386.0,28,2,302.57,4,3,2,9,Potential Customer
16387.0,322,1,94.36,1,2,1,4,Lost Customer
16389.0,52,4,1382.07,3,4,4,11,Loyal Customer
16392.0,269,1,217.89,1,2,1,4,Lost Customer
16393.0,1,13,3040.96,5,5,5,15,VIP Customer
16394.0,56,5,1555.34,3,4,4,11,Loyal Customer
16395.0,60,5,1482.06,3,4,4,11,Loyal Customer
16398.0,153,2,1705.8,2,3,4,9,Potential Customer
16399.0,18,2,408.02,4,3,2,9,Potential Customer
16400.0,94,1,303.93,2,2,2,6,At Risk
16401.0,0,12,4098.32,5,5,5,15,VIP Customer
16402.0,264,2,293.45,1,3,2,6,At Risk
16403.0,311,1,177.5,1,2,1,4,Lost Customer
16404.0,69,1,443.05,3,2,2,7,Potential Customer
16405.0,301,2,167.25,1,3,1,5,At Risk
16406.0,18,1,154.35,4,2,1,7,Potential Customer
16407.0,12,10,2079.68,5,5,5,15,VIP Customer
16409.0,35,5,2022.98,3,4,4,11,Loyal Customer
16411.0,18,2,211.7,4,3,1,8,Potential Customer
16412.0,53,1,135.99,3,2,1,6,At Risk
16413.0,56,1,262.2,3,2,2,7,Potential Customer
16414.0,21,2,126.25,4,3,1,8,Potential Customer
16415.0,43,1,200.27,3,2,1,6,At Risk
16416.0,26,3,1051.4,4,4,4,12,Loyal Customer
16418.0,44,3,631.12,3,4,3,10,Loyal Customer
16419.0,112,6,958.71,2,5,4,11,Loyal Customer
16422.0,16,51,34684.4,4,5,5,14,VIP Customer
16423.0,24,1,346.12,4,2,2,8,Potential Customer
16424.0,190,1,133.56,1,2,1,4,Lost Customer
16425.0,301,1,302.7,1,2,2,5,At Risk
16426.0,1,10,1863.76,5,5,4,14,VIP Customer
16427.0,262,2,241.06,1,3,1,5,At Risk
16429.0,105,1,284.55,2,2,2,6,At Risk
16430.0,56,1,300.85,3,2,2,7,Potential Customer
16431.0,212,3,623.28,1,4,3,8,Potential Customer
16432.0,63,1,287.4,3,2,2,7,Potential Customer
16433.0,27,1,184.26,4,2,1,7,Potential Customer
16434.0,28,7,1511.8,4,5,4,13,VIP Customer
16438.0,5,5,798.35,5,4,3,12,Loyal Customer
16440.0,7,5,3640.67,5,4,5,14,VIP Customer
16441.0,66,2,381.2,3,3,2,8,Potential Customer
16442.0,1,3,609.3,5,4,3,12,Loyal Customer
16444.0,45,4,654.67,3,4,3,10,Loyal Customer
16445.0,33,1,230.51,3,2,1,6,At Risk
16446.0,0,2,168472.5,5,3,5,13,VIP Customer
16447.0,135,1,255.91,2,2,2,6,At Risk
16448.0,197,1,182.99,1,2,1,4,Lost Customer
16449.0,197,2,707.69,1,3,3,7,Potential Customer
16450.0,149,1,311.92,2,2,2,6,At Risk
16451.0,87,1,266.97,2,2,2,6,At Risk
16454.0,44,2,6.9,3,3,1,7,Potential Customer
16455.0,63,7,1841.18,3,5,4,12,Loyal Customer
16456.0,98,5,2158.18,2,4,5,11,Loyal Customer
16457.0,217,1,208.36,1,2,1,4,Lost Customer
16458.0,2,18,3482.7400000000002,5,5,5,15,VIP Customer
16460.0,27,3,811.23,4,4,3,11,Loyal Customer
16461.0,177,1,142.92,2,2,1,5,At Risk
16462.0,73,3,136.0,2,4,1,7,Potential Customer
16463.0,20,4,1422.4,4,4,4,12,Loyal Customer
16464.0,19,3,1298.66,4,4,4,12,Loyal Customer
16466.0,33,7,1595.96,3,5,4,12,Loyal Customer
16468.0,73,1,74.9,2,2,1,5,At Risk
16469.0,23,4,625.42,4,4,3,11,Loyal Customer
16470.0,51,4,752.77,3,4,3,10,Loyal Customer
16471.0,274,1,223.95000000000002,1,2,1,4,Lost Customer
16473.0,164,3,316.11,2,4,2,8,Potential Customer
16474.0,6,7,1810.65,5,5,4,14,VIP Customer
16475.0,87,4,544.3,2,4,3,9,Potential Customer
16477.0,63,7,2494.46,3,5,5,13,VIP Customer
16478.0,24,3,331.0,4,4,2,10,Loyal Customer
16479.0,9,2,300.83,5,3,2,10,Loyal Customer
16480.0,75,1,769.29,2,2,3,7,Potential Customer
16482.0,15,1,220.62,4,2,1,7,Potential Customer
16483.0,191,1,139.35,1,2,1,4,Lost Customer
16484.0,173,2,404.3,2,3,2,7,Potential Customer
16485.0,76,1,363.65,2,2,2,6,At Risk
16488.0,32,3,498.8,4,4,3,11,Loyal Customer
16491.0,46,1,731.5,3,2,3,8,Potential Customer
16493.0,79,4,1351.63,2,4,4,10,Loyal Customer
16494.0,296,1,826.53,1,2,3,6,At Risk
16495.0,2,3,648.26,5,4,3,12,Loyal Customer
16496.0,8,3,1599.52,5,4,4,13,VIP Customer
16497.0,49,6,2965.69,3,5,5,13,VIP Customer
16498.0,160,2,100.97,2,3,1,6,At Risk
16499.0,359,2,365.45,1,3,2,6,At Risk
16500.0,4,6,400.86,5,5,2,12,Loyal Customer
16503.0,106,4,1431.93,2,4,4,10,Loyal Customer
16504.0,24,1,465.88,4,2,2,8,Potential Customer
16505.0,31,1,777.6,4,2,3,9,Potential Customer
16506.0,19,2,90.30000000000001,4,3,1,8,Potential Customer
16509.0,296,1,363.7,1,2,2,5,At Risk
16510.0,371,1,248.1,1,2,1,4,Lost Customer
16511.0,21,3,918.33,4,4,3,11,Loyal Customer
16513.0,4,4,874.59,5,4,3,12,Loyal Customer
16515.0,51,5,1624.14,3,4,4,11,Loyal Customer
16516.0,29,1,101.69999999999999,4,2,1,7,Potential Customer
16517.0,276,1,162.7,1,2,1,4,Lost Customer
16518.0,60,2,484.32,3,3,2,8,Potential Customer
16519.0,24,2,215.07999999999998,4,3,1,8,Potential Customer
16520.0,185,3,1046.57,1,4,4,9,Potential Customer
16523.0,1,21,9418.470000000001,5,5,5,15,VIP Customer
16525.0,1,26,13027.45,5,5,5,15,VIP Customer
16526.0,171,1,290.36,2,2,2,6,At Risk
16527.0,80,1,228.06,2,2,1,5,At Risk
16528.0,3,1,244.41,5,2,1,8,Potential Customer
16529.0,189,1,455.25,1,2,2,5,At Risk
16531.0,21,7,1244.59,4,5,4,13,VIP Customer
16532.0,17,3,6748.8,4,4,5,13,VIP Customer
16533.0,18,3,1082.81,4,4,4,12,Loyal Customer
16535.0,4,1,593.75,5,2,3,10,Loyal Customer
16536.0,109,1,548.12,2,2,3,7,Potential Customer
16539.0,2,4,1388.81,5,4,4,13,VIP Customer
16542.0,53,1,119.62,3,2,1,6,At Risk
16545.0,164,1,339.3,2,2,2,6,At Risk
16546.0,290,2,787.15,1,3,3,7,Potential Customer
16549.0,9,10,4034.9,5,5,5,15,VIP Customer
16550.0,108,5,2298.97,2,4,5,11,Loyal Customer
16551.0,95,3,922.12,2,4,3,9,Potential Customer
16552.0,242,2,379.73,1,3,2,6,At Risk
16553.0,162,12,5719.82,2,5,5,12,Loyal Customer
16554.0,41,3,837.1,3,4,3,10,Loyal Customer
16555.0,34,2,285.89,3,3,2,8,Potential Customer
16556.0,66,7,3313.79,3,5,5,13,VIP Customer
16557.0,23,2,281.85,4,3,2,9,Potential Customer
16558.0,0,20,8338.49,5,5,5,15,VIP Customer
16560.0,26,2,841.41,4,3,3,10,Loyal Customer
16561.0,5,2,511.12,5,3,3,11,Loyal Customer
16563.0,53,1,1077.74,3,2,4,9,Potential Customer
16565.0,363,1,173.7,1,2,1,4,Lost Customer
16566.0,14,5,614.66,4,4,3,11,Loyal Customer
16567.0,193,2,865.6,1,3,3,7,Potential Customer
16569.0,2,1,124.2,5,2,1,8,Potential Customer
16570.0,14,10,3738.4,4,5,5,14,VIP Customer
16571.0,26,3,1421.69,4,4,4,12,Loyal Customer
16572.0,126,3,1009.6,2,4,4,10,Loyal Customer
16573.0,84,2,663.61,2,3,3,8,Potential Customer
16574.0,70,1,451.44,3,2,2,7,Potential Customer
16581.0,182,1,105.84,1,2,1,4,Lost Customer
16582.0,112,1,313.62,2,2,2,6,At Risk
16583.0,373,1,233.45,1,2,1,4,Lost Customer
16584.0,79,2,936.08,2,3,4,9,Potential Customer
16586.0,248,1,463.95,1,2,2,5,At Risk
16587.0,231,1,225.15,1,2,1,4,Lost Customer
16589.0,70,3,459.24,3,4,2,9,Potential Customer
16591.0,68,1,213.5,3,2,1,6,At Risk
16592.0,3,16,4113.68,5,5,5,15,VIP Customer
16593.0,50,3,330.03,3,4,2,9,Potential Customer
16594.0,74,1,181.09,2,2,1,5,At Risk
16595.0,60,1,360.16,3,2,2,7,Potential Customer
16596.0,15,2,250.15,4,3,2,9,Potential Customer
16597.0,3,1,90.04,5,2,1,8,Potential Customer
16598.0,285,1,145.04999999999998,1,2,1,4,Lost Customer
16600.0,3,6,813.52,5,5,3,13,VIP Customer
16601.0,40,1,242.7,3,2,1,6,At Risk
16602.0,35,1,528.08,3,2,3,8,Potential Customer
16603.0,74,2,482.47,2,3,2,7,Potential Customer
16607.0,17,14,3347.71,4,5,5,14,VIP Customer
16609.0,14,7,5493.46,4,5,5,14,VIP Customer
16610.0,218,1,75.66,1,2,1,4,Lost Customer
16611.0,185,1,129.49,1,2,1,4,Lost Customer
